,OID,WATERBODY_CODE,Waterbody_LID,LOCNAME,lat,long,ID,SPECIES_NAME,SAMPLE_YEAR,SAMPLE_DATE,LENGTH_CM,WEIGHT_GRAM,SEX,VALUE,Waterbody_Name,LCOUPCORSM,COUPCORSM,TP,TPMAX,TEMPMEANYR,SA_ha
475,28665,49239218,15-5503-54708,Stormy Lake,49.38972222,-92.30777778,111187,Lake Trout,2010,06-Jul-10,62.5,2349,M,0.41,Stormy L.,-1.989869379,0.120270682,4.899161042,5.261035519,17.90403833,2441.2
476,28666,49239218,15-5503-54708,Stormy Lake,49.38972222,-92.30777778,111188,Lake Trout,2010,06-Jul-10,65.1,2325,M,0.41,Stormy L.,-1.989869379,0.120270682,4.899161042,5.261035519,17.90403833,2441.2
477,28667,49239218,15-5503-54708,Stormy Lake,49.38972222,-92.30777778,111189,Lake Trout,2010,06-Jul-10,75.5,4398,F,0.81,Stormy L.,-1.989869379,0.120270682,4.899161042,5.261035519,17.90403833,2441.2
478,29357,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109870,Lake Trout,2010,06-Jun-10,53,1185,F,1.6,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
479,29367,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109881,Lake Trout,2010,06-Jun-10,52.3,1470,F,1.1,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
480,29368,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109882,Lake Trout,2010,06-Jun-10,53.4,1215,F,0.52,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
481,29369,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109883,Lake Trout,2010,06-Jun-10,53.8,1097,M,0.74,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
482,29370,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109884,Lake Trout,2010,06-Jun-10,54.2,1183,,0.95,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
483,29371,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109885,Lake Trout,2010,06-Jun-10,55,1339,M,0.74,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
484,29372,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109886,Lake Trout,2010,06-Jun-10,57.3,1620,F,1.2,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
485,29373,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109887,Lake Trout,2010,06-Jun-10,58.1,1670,F,0.55,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
486,29374,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109888,Lake Trout,2010,06-Jun-10,60.1,1671,F,1.7,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
487,29375,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109889,Lake Trout,2010,06-Jun-10,60.9,1870,F,0.99,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
488,29376,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109890,Lake Trout,2010,06-Jun-10,61.5,2072,F,1.3,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
489,29377,49279317,15-4785-54790,Tadpole Lake,49.465,-93.2975,109891,Lake Trout,2010,06-Jun-10,68.5,2906,F,1.8,Tadpole L.,-0.94180945,0.280534987,4.757948059,4.989258503,15.74256033,531
490,28789,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113491,Lake Trout,2010,22-Aug-10,41.5,426,M,0.34,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
491,28792,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113494,Lake Trout,2010,22-Aug-10,42.6,611,M,0.25,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
492,28793,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113495,Lake Trout,2010,22-Aug-10,43.1,669,F,0.36,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
493,28794,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113496,Lake Trout,2010,22-Aug-10,43.9,612,F,0.26,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
494,28795,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113497,Lake Trout,2010,22-Aug-10,44.6,719,F,0.36,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
495,28796,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113498,Lake Trout,2010,22-Aug-10,45.7,726,F,0.52,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
496,28797,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113499,Lake Trout,2010,22-Aug-10,46.6,722,,0.43,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
497,28798,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113500,Lake Trout,2010,22-Aug-10,47,850,F,0.21,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
498,28799,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113501,Lake Trout,2010,22-Aug-10,48,890,F,0.26,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
499,28800,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113502,Lake Trout,2010,22-Aug-10,53.7,1218,F,0.49,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
500,28801,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113503,Lake Trout,2010,22-Aug-10,54.7,1467,M,1.1,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
501,28802,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113504,Lake Trout,2010,22-Aug-10,55.1,1500,M,0.6,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
502,28803,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113505,Lake Trout,2010,22-Aug-10,55.3,1185,F,0.66,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
503,28804,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113506,Lake Trout,2010,22-Aug-10,56.5,1299,M,0.78,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
504,28805,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113507,Lake Trout,2010,22-Aug-10,59.5,1600,F,0.59,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
505,28806,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113508,Lake Trout,2010,22-Aug-10,60.7,2179,M,0.58,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
506,28807,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113509,Lake Trout,2010,22-Aug-10,62.1,1586,F,1.1,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
507,28808,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113510,Lake Trout,2010,22-Aug-10,62.6,2452,M,0.62,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
508,28809,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113511,Lake Trout,2010,22-Aug-10,65.2,2677,M,1.3,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
509,28821,49249247,15-5149-54725,Upper Manitou Lake,49.40694444,-92.79555556,113523,Lake Trout,2010,22-Aug-10,44.4,650,M,0.31,Upper Manitou L.,-1.287416836,0.216290359,4.603863256,4.897471545,18.00988067,5191.1
510,38724,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106932,Lake Trout,2009,19-Aug-09,33.6,245,,0.56,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
511,38725,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106933,Lake Trout,2009,19-Aug-09,37,334,F,0.68,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
512,38726,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106934,Lake Trout,2009,19-Aug-09,38.6,354,M,0.58,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
513,38727,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106935,Lake Trout,2009,19-Aug-09,46.7,716,F,0.69,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
514,38728,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106936,Lake Trout,2009,19-Aug-09,49.2,732,,0.84,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
515,38729,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106937,Lake Trout,2009,19-Aug-09,55.7,1426,F,0.77,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
516,38730,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106938,Lake Trout,2009,19-Aug-09,58.5,1563,F,0.59,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
517,38731,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106939,Lake Trout,2009,19-Aug-09,60.3,1598,M,0.88,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
518,38732,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106940,Lake Trout,2009,19-Aug-09,66.7,2349,F,1.1,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
519,38733,50539403,15-4255-56385,Upper Medicine Stone Lake,50.89555556,-94.05972222,106941,Lake Trout,2009,19-Aug-09,65.5,1951,M,1.3,Upper Medicine Stone ,-0.846770036,0.300110855,4.486804648,4.651329695,15.74606533,1072.8
520,30448,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101807,Lake Trout,2009,08-Jun-09,51.4,962,,0.44,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
521,30449,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101808,Lake Trout,2009,08-Jun-09,51.9,1605,,0.93,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
522,30450,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101809,Lake Trout,2009,08-Jun-09,52.7,1152,F,0.64,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
523,30451,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101810,Lake Trout,2009,08-Jun-09,55,1491,M,0.32,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
524,30452,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101811,Lake Trout,2009,08-Jun-09,58.6,1778,M,0.95,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
525,30453,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101812,Lake Trout,2009,08-Jun-09,59.9,2070,F,0.66,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
526,30454,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101813,Lake Trout,2009,08-Jun-09,61,1895,F,0.62,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
527,30455,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101814,Lake Trout,2009,08-Jun-09,61.8,2164,M,0.52,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
528,30456,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101815,Lake Trout,2009,08-Jun-09,61.9,1895,M,0.56,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
529,30457,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101816,Lake Trout,2009,08-Jun-09,63,1888,M,0.39,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
530,30458,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101817,Lake Trout,2009,08-Jun-09,63.4,2156,F,0.57,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
531,30459,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101818,Lake Trout,2009,08-Jun-09,66.2,2584,M,0.4,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
532,30460,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101819,Lake Trout,2009,08-Jun-09,69.6,3172,M,0.5,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
533,30462,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101821,Lake Trout,2009,08-Jun-09,57,1412,F,0.35,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
534,30464,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101823,Lake Trout,2009,08-Jun-09,36.1,466,,0.32,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
535,30480,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101839,Lake Trout,2009,08-Jun-09,44,852,,0.71,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
536,30481,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101840,Lake Trout,2009,08-Jun-09,49,1288,F,0.72,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
537,30482,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101841,Lake Trout,2009,08-Jun-09,49.6,922,,0.4,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
538,30483,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101842,Lake Trout,2009,08-Jun-09,49.6,966,M,0.41,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
539,30484,49379132,15-6048-54975,Victoria Lake,49.62444444,-91.54333333,101843,Lake Trout,2009,08-Jun-09,51.3,1152,M,0.54,Victoria L.,-0.556207192,0.364425496,4.121135398,4.428408073,15.52650733,936.9
540,NA,NA,15-4880-55820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wabaskang L.,0.19103454,0.54761392,4.206729269,4.250846916,17.43355267,6192.7
541,28145,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111404,Lake Trout,2010,11-Jul-10,41.7,587,F,0.18,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
542,28146,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111405,Lake Trout,2010,11-Jul-10,49.6,903,F,0.6,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
543,28147,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111406,Lake Trout,2010,11-Jul-10,52.5,1087,F,0.32,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
544,28148,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111407,Lake Trout,2010,11-Jul-10,53.8,1327,M,0.34,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
545,28149,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111408,Lake Trout,2010,11-Jul-10,60,1818,F,0.65,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
546,28150,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111409,Lake Trout,2010,11-Jul-10,62.5,1445,M,0.61,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
547,28151,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111410,Lake Trout,2010,11-Jul-10,63.5,2109,F,0.58,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
548,28152,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111411,Lake Trout,2010,11-Jul-10,63.9,268,M,0.4,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
549,28153,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111412,Lake Trout,2010,11-Jul-10,64.2,2306,M,1.4,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
550,28154,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111413,Lake Trout,2010,11-Jul-10,64.4,2121,F,0.78,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
551,28155,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111414,Lake Trout,2010,11-Jul-10,66.5,2256,M,0.61,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
552,28156,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111415,Lake Trout,2010,11-Jul-10,66.6,2562,F,0.43,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
553,28157,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111416,Lake Trout,2010,11-Jul-10,67.1,2245,F,0.84,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
554,28158,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111417,Lake Trout,2010,11-Jul-10,70.1,2696,F,0.52,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
555,28159,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111418,Lake Trout,2010,11-Jul-10,59,1187,F,0.74,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
556,28160,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111419,Lake Trout,2010,11-Jul-10,65.5,1829,F,1.2,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
557,28161,49199221,15-5472-54633,Wapageisi Lake,49.32222222,-92.35083333,111420,Lake Trout,2010,11-Jul-10,64.5,1970,M,0.87,Wapageisi L.,-0.261427746,0.435012769,4.387515366,4.651569448,17.88848267,1651.8
